openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1570,wilt,inverse,1,0.0539367637941723,0.9460632362058277,-0.0382794989600987,-0.0200070089829002
1570,wilt,inverse,2,0.0539367637941723,0.9460632362058277,-0.0026974000022087,0.0038084371530775
1570,wilt,inverse,3,0.0539367637941723,0.9460632362058277,-0.0276085840319281,-0.0494920769705918
1570,wilt,inverse,4,0.0539367637941723,0.9460632362058277,-0.0146772420815729,0.0031589724593166
1570,wilt,prev,0,0.0539367637941723,0.0539367637941723,0.0472765383792551,0.0491287571490269
1570,wilt,prev,1,0.0539367637941723,0.0539367637941723,0.0457129451571513,0.049724004710292
1570,wilt,prev,2,0.0539367637941723,0.0539367637941723,0.0472066826441252,0.0480692149212531
1570,wilt,prev,3,0.0539367637941723,0.0539367637941723,0.0491333327149986,0.0489840890967875
1570,wilt,prev,4,0.0539367637941723,0.0539367637941723,0.0454845223625531,0.0471098590946645
1590,adult,inverse,0,0.7607182343065395,0.2392817656934605,0.6984705059892046,0.6999231488839157
1590,adult,inverse,1,0.7607182343065395,0.2392817656934605,0.6980465289953067,0.7001739091400659
1590,adult,inverse,2,0.7607182343065395,0.2392817656934605,0.6969384400722903,0.6965018130941062
1590,adult,inverse,3,0.7607182343065395,0.2392817656934605,0.6998233328063136,0.7009197568023674
1590,adult,inverse,4,0.7607182343065395,0.2392817656934605,0.7001358996752004,0.6997380112627152
1590,adult,prev,0,0.7607182343065395,0.7607182343065395,0.4785649134379402,0.4783181507722003
1590,adult,prev,1,0.7607182343065395,0.7607182343065395,0.4743531524942788,0.4713244258300313
1590,adult,prev,2,0.7607182343065395,0.7607182343065395,0.4726063523984658,0.4724104199428606
1590,adult,prev,3,0.7607182343065395,0.7607182343065395,0.4909182313427966,0.493182800680408
1590,adult,prev,4,0.7607182343065395,0.7607182343065395,0.4880623171490658,0.4893797345443318
4135,Amazon_employee_access,inverse,0,0.9421099209618848,0.05789007903811516,0.9386048328956156,0.9386048328956156
4135,Amazon_employee_access,inverse,1,0.9421099209618848,0.05789007903811516,0.9386048328956156,0.9386048328956156
4135,Amazon_employee_access,inverse,2,0.9421099209618848,0.05789007903811516,0.938442840370274,0.938442840370274
4135,Amazon_employee_access,inverse,3,0.9421099209618848,0.05789007903811516,0.938442840370274,0.938442840370274
4135,Amazon_employee_access,inverse,4,0.9421099209618848,0.05789007903811516,0.9385954638788137,0.9385954638788137
4135,Amazon_employee_access,prev,0,0.9421099209618848,0.9421099209618848,0.2424166226254189,0.236766096325014
4135,Amazon_employee_access,prev,1,0.9421099209618848,0.9421099209618848,0.2397926516201975,0.2497290806466237
4135,Amazon_employee_access,prev,2,0.9421099209618848,0.9421099209618848,0.2697457380470631,0.2790024990364847
4135,Amazon_employee_access,prev,3,0.9421099209618848,0.9421099209618848,0.2538485349118321,0.2652754303209103
4135,Amazon_employee_access,prev,4,0.9421099209618848,0.9421099209618848,0.2351293713969941,0.2594540976982483
4532,higgs,prev,0,0.5285772565017848,0.5285772565017848,0.1430577624506533,0.1522098590736364
4532,higgs,prev,1,0.5285772565017848,0.5285772565017848,0.1411224141292925,0.1503547477277541
4532,higgs,prev,2,0.5285772565017848,0.5285772565017848,0.1409171571599105,0.1561634178362624
4532,higgs,prev,3,0.5285772565017848,0.5285772565017848,0.1449537093084116,0.1569953944912633
4532,higgs,prev,4,0.5285772565017848,0.5285772565017848,0.1439405992837071,0.1612155505395209
4534,PhishingWebsites,prev,0,0.5569425599276345,0.5569425599276345,0.4843711304944409,0.4887077269227335
4534,PhishingWebsites,prev,1,0.5569425599276345,0.5569425599276345,0.4900030056744356,0.4927326713519883
4534,PhishingWebsites,prev,2,0.5569425599276345,0.5569425599276345,0.4749131700611485,0.4934180529693844
4534,PhishingWebsites,prev,3,0.5569425599276345,0.5569425599276345,0.4972216681280514,0.500998677590392
4534,PhishingWebsites,prev,4,0.5569425599276345,0.5569425599276345,0.4918413159713378,0.4931193328016537
23517,numerai28.6,prev,0,0.5051702657807309,0.5051702657807309,0.0226716633544274,0.0226716633544274
23517,numerai28.6,prev,1,0.5051702657807309,0.5051702657807309,0.0260730179556378,0.0260730179556378
23517,numerai28.6,prev,2,0.5051702657807309,0.5051702657807309,0.024692247089253,0.024692247089253
23517,numerai28.6,prev,3,0.5051702657807309,0.5051702657807309,0.0224071677770506,0.0224071677770506
23517,numerai28.6,prev,4,0.5051702657807309,0.5051702657807309,0.0241370018360571,0.0241370018360571
40536,SpeedDating,inverse,0,0.1647171162568632,0.8352828837431368,0.0020829435234501,0.0020829435234501
40536,SpeedDating,inverse,1,0.1647171162568632,0.8352828837431368,0.0004783010249152,-0.035606693494507
40536,SpeedDating,inverse,2,0.1647171162568632,0.8352828837431368,0.0117534882683637,0.0117534882683637
